	mass A		
t	x	y	
0.000	-64.30	-521.2
0.033	-34.81	-524.3
0.067	-0.831	-525.9
0.100	33.86	-525.4
0.133	68.02	-522.3
0.167	95.96	-518.1
0.200	125.6	-512.3
0.233	146.3	-507.1
0.267	160.7	-503.1
0.300	170.3	-500.1
0.334	173.3	-499.2
0.367	169.5	-500.3
0.400	157.0	-504.1
0.434	138.2	-509.1
0.467	114.9	-514.4
0.500	83.29	-519.8
0.534	50.53	-523.9
0.567	16.48	-526.1
0.600	-16.67	-526.0
0.634	-47.84	-524.0
0.667	-78.22	-520.2
0.700	-105.0	-515.2
0.734	-122.9	-511.1
0.767	-138.1	-507.2
0.800	-145.0	-505.1
0.834	-145.3	-505.0
0.867	-138.6	-507.1
0.901	-125.9	-510.2
0.934	-105.5	-515.1
0.967	-84.03	-519.3
1.001	-55.42	-523.3
1.034	-21.64	-525.9
1.067	11.07	-526.7
1.101	46.29	-525.3
1.134	76.95	-522.0
1.167	107.2	-517.2
1.201	130.7	-512.0
1.234	150.3	-507.0
1.267	164.5	-503.0
1.301	170.8	-501.2
1.334	170.5	-501.2
1.368	163.8	-503.3
1.401	149.7	-507.2
1.434	129.3	-512.2
1.468	101.9	-518.0
1.501	70.29	-523.0
1.534	37.27	-526.0
1.568	3.640	-527.2
1.601	-29.35	-526.1
1.634	-60.52	-523.2
1.668	-87.77	-519.2
1.701	-112.1	-514.2
1.734	-128.2	-510.1
1.768	-139.3	-507.1
1.801	-143.3	-506.0
1.834	-142.0	-506.3
1.868	-132.2	-509.0
1.901	-116.2	-513.1
1.935	-97.12	-517.3
1.968	-69.11	-521.9
2.001	-40.40	-525.4
2.035	-7.361	-527.0
2.068	25.45	-526.8
2.101	61.59	-524.4
2.135	92.86	-520.2
2.168	119.2	-515.0
2.201	144.5	-509.2
2.235	162.9	-504.3
2.268	173.1	-501.3
2.301	175.9	-500.1
2.335	172.7	-501.2
2.368	162.6	-504.2
2.401	144.8	-509.2
2.435	123.5	-514.2
2.468	93.60	-520.1
2.502	62.31	-524.2
2.535	26.58	-527.0
2.568	-7.396	-527.4
2.602	-41.20	-525.3
2.635	-69.80	-521.9
2.668	-99.16	-517.3
2.702	-121.8	-512.2
2.735	-137.3	-508.2
2.768	-144.8	-506.0
2.802	-148.3	-505.3
2.835	-144.3	-506.4
2.868	-133.4	-509.4
2.902	-116.3	-513.3
2.935	-91.88	-518.1
2.968	-65.82	-522.1
3.002	-33.83	-525.1
3.035	-2.942	-526.4
3.069	30.95	-525.5
3.102	60.87	-522.8
3.135	93.72	-518.4
3.169	119.4	-513.3
3.202	141.0	-508.2
3.235	155.4	-504.1
3.269	165.3	-501.3
3.302	165.9	-501.1
3.335	159.7	-503.1
3.369	148.6	-506.3
3.402	129.0	-511.3
3.435	105.5	-516.3
3.469	74.32	-521.1
3.502	40.47	-524.8
3.535	10.56	-526.3
3.569	-24.16	-525.4
3.602	-53.71	-523.0
3.636	-81.69	-519.2
3.669	-107.6	-514.3
3.702	-124.5	-510.2
3.736	-136.2	-507.0
3.769	-142.6	-505.4
3.802	-141.8	-505.4
3.836	-134.5	-507.3
3.869	-119.3	-511.1
3.902	-100.6	-515.3
3.936	-77.75	-519.4
