	mass A		
t	x	y	
0.000	251.6	-920.5
0.033	220.0	-930.7
0.067	182.2	-939.4
0.100	136.6	-950.5
0.133	85.93	-960.6
0.167		
0.200	-23.21	-971.5
0.233	-83.13	-973.5
0.267	-139.1	-970.4
0.300	-193.4	-967.6
0.334	-242.3	-961.3
0.367	-283.3	-953.3
0.400	-319.9	-948.2
0.434	-344.2	-942.7
0.467	-356.9	-939.4
0.500	-364.1	-940.5
0.534	-359.1	-943.6
0.567	-343.2	-949.3
0.600	-320.3	-958.6
0.634	-283.2	-966.8
0.667	-239.3	-975.4
0.700	-190.1	-984.3
0.734	-133.7	-987.8
0.767	-75.06	-990.2
0.800	-15.90	-989.5
0.834	43.86	-982.4
0.867	98.52	-975.4
0.901	151.4	-964.5
0.934	197.8	-950.6
0.967	233.3	-940.4
1.001	264.4	-928.5
1.034	284.9	-918.7
1.067	295.6	-914.5
1.101	299.2	-911.4
1.134	293.1	-911.3
1.167	280.4	-916.5
1.201	257.5	-923.5
1.234	224.7	-932.5
1.267	188.3	-943.5
1.301	140.0	-954.5
1.334	87.84	-963.4
1.368	33.89	-971.7
1.401	-24.84	-975.2
1.434	-81.88	-977.4
1.468	-139.1	-976.5
1.501	-192.3	-971.1
1.534	-244.1	-965.8
1.568	-286.9	-958.5
1.601	-319.3	-951.6
1.634	-347.1	-946.7
1.668	-361.2	-943.5
1.701	-365.4	-943.6
1.734	-358.6	-947.5
1.768	-341.3	-952.5
1.801	-313.8	-960.4
1.834	-277.9	-969.4
1.868	-235.5	-976.8
1.901	-183.2	-984.2
1.935	-129.9	-988.7
1.968	-70.57	-989.3
2.001	-10.09	-987.8
2.035	48.22	-981.6
2.068	104.7	-972.6
2.101	156.7	-961.7
2.135	199.3	-949.4
2.168	236.0	-937.7
2.201	265.4	-926.5
2.235	283.5	-918.5
2.268	296.0	-912.7
2.301	296.4	-911.4
2.335	290.1	-912.3
2.368	275.1	-917.3
2.401	251.3	-925.4
2.435	220.1	-934.7
2.468	181.1	-945.7
2.502	133.2	-956.4
2.535	81.97	-965.5
2.568	27.66	-972.6
2.602	-29.79	-976.5
2.635	-86.81	-977.4
2.668	-144.8	-975.6
2.702	-199.9	-970.4
2.735	-249.0	-963.7
2.768	-291.5	-955.8
2.802	-323.7	-948.7
2.835	-346.1	-943.1
2.868	-359.1	-940.2
2.902	-362.1	-940.3
2.935	-354.6	-943.5
2.969	-337.1	-948.7
3.002	-309.5	-956.3
3.035	-273.3	-964.7
3.069	-228.2	-972.3
3.102	-177.4	-978.7
3.135	-122.9	-982.4
3.169	-63.72	-982.9
3.202	-6.830	-980.3
3.235	53.07	-973.7
3.269	107.2	-964.6
3.302	157.3	-953.4
3.335	202.4	-940.4
3.369	238.7	-928.5
3.402	265.4	-918.4
3.435	284.6	-910.5
3.469	295.4	-905.5
3.502	296.5	-904.5
3.536	290.2	-906.3
3.569	276.0	-911.8
3.602	250.7	-920.5
3.636	219.6	-930.5
3.669	179.1	-942.3
3.702	133.8	-953.6
3.736	83.32	-963.6
3.769	27.65	-971.5
3.802	-29.89	-976.5
3.836	-87.64	-978.6
3.869	-143.9	-977.1
3.902	-197.3	-973.6
3.936	-243.2	-967.8
3.969	-282.4	-961.0
4.002	-312.6	-955.1
4.036	-334.4	-950.9
4.069	-347.3	-948.6
4.103	-349.3	-949.1
4.136	-341.8	-952.4
4.169	-324.5	-958.0
4.203	-296.9	-965.2
4.236	-260.4	-973.1
4.269	-216.6	-980.9
