	mass A		
t	x	y	
0.000	-317.0	-1.180E3
0.033	-329.3	-1.177E3
0.067	-334.8	-1.177E3
0.100	-330.3	-1.178E3
0.133	-316.1	-1.181E3
0.167	-297.3	-1.187E3
0.200	-270.8	-1.192E3
0.233	-232.6	-1.199E3
0.267	-192.3	-1.206E3
0.300	-144.3	-1.211E3
0.334	-92.20	-1.215E3
0.367	-44.73	-1.217E3
0.400	16.24	-1.216E3
0.434	71.91	-1.213E3
0.467	120.6	-1.209E3
0.500	172.2	-1.201E3
0.534	217.6	-1.193E3
0.567	257.6	-1.184E3
0.600	294.7	-1.174E3
0.634	320.0	-1.167E3
0.667	340.0	-1.160E3
0.700	349.6	-1.155E3
0.734	354.0	-1.154E3
0.767	350.5	-1.155E3
0.800	337.4	-1.158E3
0.834	317.6	-1.165E3
0.867	291.0	-1.172E3
0.901	256.2	-1.181E3
0.934	215.3	-1.190E3
0.967	167.4	-1.198E3
1.001	115.0	-1.205E3
1.034	61.63	-1.210E3
1.067	3.935	-1.212E3
1.101	-50.84	-1.213E3
1.134	-111.6	-1.210E3
1.167	-160.2	-1.206E3
1.201	-209.9	-1.200E3
1.234	-249.3	-1.194E3
1.267	-282.6	-1.188E3
1.301	-308.6	-1.183E3
1.334	-325.7	-1.179E3
1.367	-336.6	-1.177E3
1.401	-338.2	-1.177E3
1.434	-330.1	-1.179E3
1.468	-315.3	-1.183E3
1.501	-289.9	-1.189E3
1.534	-258.4	-1.195E3
1.568	-220.3	-1.202E3
1.601	-176.4	-1.208E3
1.634	-123.3	-1.213E3
1.668	-75.10	-1.216E3
1.701	-20.59	-1.217E3
1.734	34.63	-1.215E3
1.768	87.01	-1.212E3
1.801	138.8	-1.206E3
1.834	187.4	-1.198E3
1.868	229.6	-1.190E3
1.901	267.3	-1.181E3
1.934	297.9	-1.172E3
1.968	320.7	-1.165E3
2.001	337.2	-1.159E3
2.035	345.5	-1.156E3
2.068	343.0	-1.155E3
2.101	336.1	-1.157E3
2.135	321.2	-1.162E3
2.168	296.5	-1.169E3
2.201	266.9	-1.176E3
2.235	229.5	-1.185E3
2.268	184.3	-1.193E3
2.301	133.9	-1.201E3
2.335	81.58	-1.206E3
2.368	24.69	-1.209E3
2.401	-31.43	-1.210E3
2.435	-87.42	-1.209E3
2.468	-140.7	-1.205E3
2.501	-192.5	-1.199E3
2.535	-238.7	-1.192E3
2.568	-275.9	-1.185E3
2.602	-307.9	-1.178E3
2.635	-332.3	-1.172E3
2.668	-346.8	-1.168E3
2.702	-353.3	-1.166E3
2.735	-349.5	-1.167E3
2.768	-336.6	-1.172E3
2.802	-316.4	-1.177E3
2.835	-287.2	-1.184E3
2.868	-250.7	-1.191E3
2.902	-208.4	-1.198E3
2.935	-160.7	-1.204E3
2.968	-108.9	-1.209E3
3.002	-55.30	-1.211E3
3.035	-0.181	-1.211E3
3.068	54.49	-1.209E3
3.102	107.2	-1.204E3
3.135	157.9	-1.197E3
3.169	203.7	-1.189E3
3.202	241.9	-1.181E3
3.235	276.3	-1.172E3
3.269	304.3	-1.164E3
3.302	324.0	-1.158E3
3.335	335.8	-1.153E3
3.369	339.0	-1.151E3
3.402	336.5	-1.152E3
3.435	326.1	-1.155E3
3.469	308.0	-1.160E3
3.502	279.8	-1.168E3
3.535	246.5	-1.176E3
3.569	206.6	-1.184E3
3.602	160.1	-1.192E3
3.635	107.7	-1.199E3
3.669	54.85	-1.203E3
3.702	-2.465	-1.206E3
3.736	-58.18	-1.206E3
3.769	-113.2	-1.203E3
3.802	-162.8	-1.199E3
3.836	-210.5	-1.193E3
3.869	-251.9	-1.186E3
3.902	-287.7	-1.179E3
3.936	-315.6	-1.173E3
3.969	-335.4	-1.168E3
4.002	-346.4	-1.165E3
4.036	-346.5	-1.166E3
4.069	-340.0	-1.168E3
4.102	-324.7	-1.172E3
4.136	-300.8	-1.178E3
4.169	-269.2	-1.185E3
4.202	-231.0	-1.192E3
4.236	-186.2	-1.199E3
4.269	-137.8	-1.204E3
4.303	-84.86	-1.208E3
4.336	-31.30	-1.209E3
4.369	23.98	-1.208E3
4.403	77.29	-1.205E3
4.436	129.3	-1.199E3
4.469	177.2	-1.192E3
4.503	219.3	-1.184E3
4.536	257.2	-1.175E3
4.569	287.7	-1.167E3
4.603	311.4	-1.160E3
4.636	326.8	-1.155E3
4.669	335.3	-1.152E3
4.703	335.2	-1.151E3
4.736	328.9	-1.153E3
4.769	314.4	-1.158E3
4.803	292.3	-1.164E3
4.836	261.8	-1.172E3
4.870	225.8	-1.180E3
4.903	181.7	-1.189E3
4.936	133.4	-1.196E3
4.970	80.81	-1.202E3
5.003	26.20	-1.206E3
5.036	-29.16	-1.207E3
5.070	-83.35	-1.206E3
5.103	-135.8	-1.203E3
5.136	-185.5	-1.198E3
5.170	-231.4	-1.191E3
5.203	-270.6	-1.184E3
5.236	-302.2	-1.178E3
5.270	-327.0	-1.172E3
5.303	-342.6	-1.168E3
5.336	-350.0	-1.166E3
5.370	-347.8	-1.167E3
5.403	-336.4	-1.171E3
5.437	-316.8	-1.176E3
5.470	-288.7	-1.183E3
5.503	-254.1	-1.190E3
5.537	-213.3	-1.197E3
5.570	-167.1	-1.203E3
5.603	-115.6	-1.208E3
5.637	-62.44	-1.211E3
5.670	-7.136	-1.211E3
5.703	47.50	-1.209E3
5.737	99.73	-1.205E3
5.770	149.4	-1.199E3
5.803	196.5	-1.191E3
5.837	235.7	-1.183E3
5.870	269.0	-1.175E3
5.903	297.6	-1.167E3
5.937	318.2	-1.161E3
5.970	329.2	-1.156E3
6.004	333.8	-1.154E3
6.037	331.3	-1.155E3
6.070	320.3	-1.158E3
6.104	302.6	-1.164E3
6.137	276.6	-1.171E3
6.170	242.8	-1.180E3
6.204	203.7	-1.188E3
6.237	157.8	-1.196E3
6.270	107.7	-1.203E3
6.304	55.62	-1.207E3
6.337	0.172	-1.210E3
6.370	-54.09	-1.210E3
6.404	-107.9	-1.208E3
6.437	-159.2	-1.204E3
6.470	-207.1	-1.198E3
6.504	-250.3	-1.191E3
6.537	-284.9	-1.185E3
6.571	-314.7	-1.178E3
6.604	-335.2	-1.173E3
6.637	-346.7	-1.170E3
6.671	-348.9	-1.170E3
6.704	-342.3	-1.172E3
6.737	-326.3	-1.177E3
6.771	-302.4	-1.183E3
6.804	-270.7	-1.190E3
6.837	-233.6	-1.197E3
6.871	-190.6	-1.203E3
6.904	-142.4	-1.209E3
6.937	-91.06	-1.212E3
6.971	-36.81	-1.214E3
7.004	17.70	-1.213E3
7.037	72.40	-1.210E3
7.071	124.5	-1.204E3
7.104	172.3	-1.197E3
7.138	215.8	-1.189E3
7.171	253.9	-1.180E3
7.204	285.5	-1.172E3
7.238	308.3	-1.165E3
7.271	323.8	-1.159E3
7.304	331.7	-1.156E3
7.338	333.4	-1.156E3
7.371	326.6	-1.158E3
7.404	311.8	-1.162E3
7.438	291.0	-1.168E3
7.471	262.3	-1.176E3
7.504	226.8	-1.184E3
7.538	183.9	-1.192E3
7.571	136.3	-1.200E3
7.604	84.15	-1.206E3
7.638	30.85	-1.209E3
7.671	-24.26	-1.211E3
7.705	-79.41	-1.210E3
7.738	-131.5	-1.207E3
7.771	-181.2	-1.202E3
7.805	-228.0	-1.195E3
7.838	-267.3	-1.188E3
7.871	-298.6	-1.182E3
7.905	-323.9	-1.176E3
7.938	-339.9	-1.172E3
7.971	-346.9	-1.170E3
8.005	-344.8	-1.171E3
8.038	-334.1	-1.174E3
8.071	-314.9	-1.179E3
8.105	-287.4	-1.186E3
8.138	-252.8	-1.193E3
8.171	-214.0	-1.199E3
8.205	-168.0	-1.205E3
8.238	-117.9	-1.210E3
8.272	-66.24	-1.212E3
8.305	-12.45	-1.213E3
8.338	41.65	-1.211E3
8.372	93.36	-1.207E3
8.405	143.0	-1.201E3
8.438	189.6	-1.193E3
8.472	230.1	-1.185E3
8.505	265.7	-1.176E3
8.538	294.5	-1.168E3
8.572	314.3	-1.162E3
8.605	327.3	-1.158E3
8.638	333.0	-1.156E3
8.672	330.2	-1.156E3
8.705	319.6	-1.159E3
8.738	302.3	-1.164E3
8.772	277.0	-1.171E3
8.805	244.8	-1.179E3
8.839	206.2	-1.187E3
8.872	161.5	-1.195E3
8.905	113.3	-1.201E3
8.939	59.93	-1.206E3
8.972	5.999	-1.209E3
9.005	-48.57	-1.209E3
9.039	-102.7	-1.207E3
9.072	-154.0	-1.203E3
9.105	-202.4	-1.197E3
9.139	-242.5	-1.191E3
9.172	-279.7	-1.184E3
9.205	-308.1	-1.178E3
9.239	-328.3	-1.173E3
