	mass A		
t	x	y	
0.000	-144.4	-656.5
0.033	-140.3	-656.9
0.067	-130.7	-658.5
0.100	-116.2	-661.7
0.133	-97.42	-663.9
0.167	-75.60	-667.4
0.200	-50.81	-669.4
0.233	-23.79	-671.0
0.267	3.144	-671.6
0.300	30.78	-670.6
0.334	55.60	-669.4
0.367	78.42	-667.4
0.400	97.49	-665.1
0.434	112.2	-663.5
0.467	122.1	-661.8
0.500	126.1	-661.3
0.534	123.8	-661.7
0.567	115.8	-663.4
0.600	102.2	-665.6
0.634	84.44	-667.8
0.667	61.02	-670.5
0.700	35.33	-672.4
0.734	6.655	-673.4
0.767	-22.91	-673.5
0.800	-51.55	-672.2
0.834	-77.68	-669.9
0.867	-100.6	-667.3
0.901	-119.0	-664.1
0.934	-133.4	-661.8
0.967	-141.8	-659.6
1.001	-144.9	-658.7
1.034	-142.9	-659.0
1.067	-134.3	-660.2
1.101	-121.6	-663.0
1.134	-103.8	-665.7
1.167	-82.86	-668.4
1.201	-58.56	-671.2
1.234	-32.31	-673.0
1.267	-6.040	-673.6
1.301	21.30	-673.8
1.334	47.03	-672.3
1.367	70.20	-670.6
1.401	90.06	-668.6
1.434	105.6	-666.6
1.468	116.8	-664.9
1.501	121.2	-664.3
1.534	121.4	-664.6
1.568	115.0	-665.5
1.601	102.7	-667.5
1.634	85.62	-669.6
1.668	63.70	-671.6
1.701	38.29	-673.6
1.734	10.71	-674.4
1.768	-18.95	-674.2
1.801	-46.79	-673.0
1.834	-73.45	-670.5
1.868	-96.72	-667.5
1.901	-116.1	-664.4
1.935	-130.6	-661.2
1.968	-140.2	-659.3
2.001	-144.1	-658.2
2.035	-142.8	-658.5
2.068	-135.9	-659.5
2.101	-123.7	-661.4
2.135	-107.6	-664.1
2.168	-87.22	-667.4
2.201	-64.68	-669.8
2.235	-38.33	-671.8
2.268	-12.52	-672.8
2.301	15.19	-672.9
2.335	41.27	-671.7
2.368	64.11	-670.2
2.401	84.77	-668.4
2.435	101.0	-666.6
2.468	113.7	-664.8
2.502	120.7	-663.7
2.535	121.0	-663.6
2.568	115.5	-664.3
2.602	106.3	-665.7
2.635	91.15	-667.4
2.668	71.40	-669.6
2.702	87.60	-664.6
2.735	19.85	-672.8
2.768	-8.643	-672.9
2.802	-36.55	-671.6
2.835	-63.36	-669.4
