	mass A		
t	x	y	
0.000	-156.8	-498.6
0.033	-154.3	-499.5
0.067	-146.9	-501.7
0.100	-130.4	-506.5
0.133	-111.2	-511.7
0.167	-84.68	-516.6
0.200	-53.57	-521.5
0.233	-22.20	-523.8
0.267	19.02	-523.8
0.300	51.08	-521.6
0.334	85.21	-516.5
0.367	116.3	-510.6
0.400	141.6	-503.8
0.434	185.1	-487.4
0.467	199.1	-482.4
0.500	205.4	-479.8
0.534	204.4	-480.5
0.567	195.2	-485.0
0.600	178.1	-491.7
0.634	153.5	-500.8
0.667	121.3	-509.5
0.700	87.34	-516.9
0.734	49.16	-521.7
0.767	12.13	-523.4
0.800	-24.68	-522.6
0.834	-59.82	-518.8
0.867	-88.17	-513.7
0.901	-111.1	-508.6
0.934	-128.3	-503.6
0.967	-137.4	-500.9
1.001	-138.9	-500.8
1.034	-134.0	-502.8
1.067	-121.7	-506.5
1.101	-104.9	-511.6
1.134	-82.96	-516.5
1.167	-57.34	-520.7
1.201	-28.11	-523.5
1.234	3.642	-524.5
1.267	31.98	-524.0
1.301	71.26	-519.8
1.334	80.22	-519.6
1.367	109.9	-513.6
1.401	138.6	-506.8
1.434	190.6	-492.8
1.468	204.0	-487.7
1.501	172.3	-497.4
1.534	169.4	-499.5
1.568	160.9	-502.5
1.601	173.5	-495.9
1.634	119.2	-512.8
1.668	87.76	-518.5
1.701	85.70	-518.2
1.734	47.77	-524.3
1.768	9.407	-527.4
1.801	-24.37	-527.6
1.834	-54.96	-525.3
1.868	-83.00	-520.7
1.901	-106.9	-514.8
1.934	-124.9	-508.9
1.968	-135.6	-505.0
2.001	-137.6	-503.4
2.035	-133.7	-504.7
2.068	-122.1	-508.6
2.101	-105.1	-513.8
2.135	-81.76	-519.5
2.168	-55.36	-524.2
2.201	-26.39	-527.7
2.235	4.681	-528.8
2.268	37.90	-527.0
2.301	71.97	-522.8
2.335	80.55	-522.9
2.368	109.3	-516.6
2.401	135.3	-509.8
2.435	154.5	-503.9
2.468	170.6	-498.6
2.501	178.0	-496.8
2.535	177.7	-497.9
2.568	167.3	-501.7
2.602	152.8	-506.7
2.635	127.0	-513.7
2.668	97.00	-519.6
2.702	61.58	-524.6
2.735	23.18	-527.4
2.768	-10.89	-527.6
2.802	-40.43	-525.9
2.835	-69.90	-522.7
2.868	-96.69	-518.6
2.902	-120.4	-513.5
2.935	-135.0	-510.6
2.968	-146.2	-507.7
3.002	-149.8	-506.6
3.035	-149.8	-506.6
3.069	-142.7	-508.6
3.102	-131.5	-511.6
3.135	-110.2	-516.7
3.169	-83.36	-521.5
3.202	-48.62	-525.5
3.235	-18.29	-527.7
3.269	16.08	-527.6
3.302	47.67	-525.6
3.335	78.88	-521.8
3.369	110.8	-515.8
3.402	135.8	-509.5
3.435	156.4	-503.8
3.469	168.9	-499.5
3.502	175.3	-497.5
3.535	175.8	-497.7
3.569	168.0	-500.7
3.602	154.7	-505.7
3.636	130.6	-512.7
3.669	102.0	-519.5
3.702	69.46	-525.6
3.736	31.20	-529.5
3.769	-9.373	-530.9
3.802	-41.85	-529.5
3.836	-75.51	-525.6
3.869	-103.0	-520.6
3.902	-123.1	-515.7
3.936	-139.8	-510.6
3.969	-148.3	-507.5
4.002	-153.8	-505.6
4.036	-149.9	-506.6
4.069	-143.6	-508.6
4.102	-129.8	-512.6
4.136	-110.9	-517.6
4.169	-87.34	-522.6
4.203	-56.03	-527.5
4.236	-26.80	-530.0
4.269	8.048	-530.5
4.303	43.96	-528.7
4.336	78.07	-524.7
4.369	109.7	-518.6
4.403	138.1	-511.7
4.436	157.9	-505.7
4.469	169.3	-501.5
4.503	173.9	-499.4
4.536	173.3	-499.6
4.569	163.2	-502.5
4.603	178.7	-498.7
4.636	155.5	-506.8
4.669	126.1	-514.5
4.703	94.04	-521.0
4.736	59.20	-525.8
4.770	23.31	-527.9
4.803	-10.53	-527.4
4.836	-43.61	-525.0
4.870	-71.88	-520.5
4.903	-94.51	-515.5
4.936	-112.6	-510.7
4.970	-123.0	-507.4
5.003	-128.3	-505.5
5.036	-128.5	-505.6
5.070	-122.3	-507.7
5.103	-108.5	-511.5
5.136	-89.80	-516.4
5.170	-65.00	-521.2
5.203	-36.46	-525.7
5.236	-4.351	-528.1
5.270	29.43	-528.7
5.303	64.14	-526.2
5.337	97.89	-521.5
5.370	103.2	-519.7
5.403	130.4	-512.8
5.437	148.7	-506.5
5.470	162.7	-501.7
5.503	167.4	-499.5
5.537	166.3	-499.6
5.570	193.0	-491.8
5.603	177.1	-497.0
5.637	154.0	-504.4
5.670	96.23	-519.6
5.703	67.58	-524.8
5.737	35.55	-528.6
5.770	-2.902	-530.6
5.803	-37.09	-529.7
5.837	-68.01	-526.6
5.870	-95.57	-521.6
5.904	-112.6	-517.6
5.937	-129.0	-512.7
5.970	-139.6	-508.6
6.004	-145.7	-505.6
6.037	-143.6	-505.5
6.070	-137.9	-506.7
6.104	-123.1	-510.7
6.137	-106.3	-514.7
6.170	-83.46	-519.6
6.204	-55.74	-524.3
6.237	-25.21	-527.7
6.270	10.16	-528.7
6.304	44.78	-527.6
6.337	77.04	-524.5
6.370	106.2	-519.7
6.404	131.7	-513.7
6.437	152.2	-507.5
6.471	166.4	-502.7
6.504	173.4	-499.6
6.537	174.0	-498.7
6.571	166.0	-500.6
6.604	180.6	-497.8
6.637	158.1	-504.6
6.671	129.0	-512.8
6.704	97.98	-518.7
6.737	63.74	-523.2
6.771	28.79	-526.0
6.804	-5.601	-525.8
6.837	-38.48	-523.4
6.871	-66.85	-519.7
6.904	-90.32	-515.4
6.937	-108.9	-511.2
6.971	-120.9	-508.4
7.004	-127.3	-506.9
7.038	-127.5	-507.2
7.071	-122.0	-509.8
7.104	-109.5	-513.6
7.138	-91.09	-518.3
7.171	-67.35	-522.8
7.204	-39.88	-526.7
